file,field_path,role,value
data/processed/venue_audit_baseline.json,[415].venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[415].raw_venue,historical_provenance,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/venue_audit_baseline.json,[415].venue_aliases[0],historical_source_alias,IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/venue_audit_baseline.json,[415].venue_aliases[1],historical_source_alias,IEEE International Workshop on Information Forensics and Security
data/processed/venue_audit_baseline.json,[415].curated_record.venue,historical_canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/venue_audit_baseline.json,[415].curated_record.venue_name,historical_canonical_venue,IEEE International Workshop on Information Forensics and Security
data/processed/venue_audit_baseline.json,[415].curated_record.venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[415].curated_record.raw_venue,historical_provenance,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
data/processed/venue_audit_baseline.json,[417].venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[417].raw_venue,historical_provenance,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/venue_audit_baseline.json,[417].venue_aliases[2],historical_source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/venue_audit_baseline.json,[418].venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[418].raw_venue,historical_provenance,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[418].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[418].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[418].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[421].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[421].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[421].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[432].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[432].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[432].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[434].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[434].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[434].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[436].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[436].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[436].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[439].venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[439].raw_venue,historical_provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[439].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[439].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[439].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[439].curated_record.venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[439].curated_record.raw_venue,historical_provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[443].venue_id,historical_canonical_id,venue:siggraph:posters
data/processed/venue_audit_baseline.json,[443].curated_record.venue_id,historical_canonical_id,venue:siggraph:posters
data/processed/venue_audit_baseline.json,[445].venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[445].raw_venue,historical_provenance,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[445].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[445].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[445].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[451].venue_aliases[2],historical_source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
data/processed/venue_audit_baseline.json,[451].venue_aliases[3],historical_source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
data/processed/venue_audit_baseline.json,[451].venue_aliases[4],historical_source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
data/processed/venue_audit_baseline.json,[451].venue_aliases[5],historical_source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
data/processed/venue_audit_baseline.json,[451].venue_aliases[6],historical_source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
data/processed/venue_audit_baseline.json,[451].venue_aliases[7],historical_source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
data/processed/venue_audit_baseline.json,[452].venue_aliases[2],historical_source_alias,European Conference on Computer Vision (ECCV) Workshops
data/processed/venue_audit_baseline.json,[455].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[455].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[455].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[462].venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[462].curated_record.venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[468].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[468].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[468].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[469].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[469].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[469].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[473].venue_aliases[2],historical_source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
data/processed/venue_audit_baseline.json,[479].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[479].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[479].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[480].venue_aliases[2],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
data/processed/venue_audit_baseline.json,[480].venue_aliases[3],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
data/processed/venue_audit_baseline.json,[480].venue_aliases[4],historical_source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
data/processed/venue_audit_baseline.json,[481].venue,historical_canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/venue_audit_baseline.json,[481].venue_name,historical_canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/venue_audit_baseline.json,[481].venue_track,historical_paper_track,workshops
data/processed/venue_audit_baseline.json,[481].raw_venue,historical_provenance,3rd ACM International Workshop on Multimedia AI against Disinformation
data/processed/venue_audit_baseline.json,[481].venue_aliases[0],historical_source_alias,ACM International Workshop on Multimedia AI against Disinformation (MAD)
data/processed/venue_audit_baseline.json,[481].venue_aliases[1],historical_source_alias,ACM International Workshop on Multimedia AI against Disinformation
data/processed/venue_audit_baseline.json,[481].curated_record.venue,historical_canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/venue_audit_baseline.json,[481].curated_record.venue_name,historical_canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
data/processed/venue_audit_baseline.json,[481].curated_record.venue_track,historical_paper_track,workshops
