openalex_id,title,authors_ordered,year,publication_year,publication_date,venue,venue_name,venue_type,publisher,publication_type,doi,url,primary_url,landing_page_url,openalex_url,arxiv_id,arxiv_url,has_arxiv_version,is_arxiv_preprint,in_scope,relevance_score,relevance_reason,exclusion_reason,preliminary_task,entry_type,is_survey,is_deepfake_related,is_image_editing_related,source_query,source_database,manual_review,notes
https://openalex.org/W2940523353,IoT Forensics: Amazon Echo as a Use Case,"[""Shancang Li"", ""Kim‐Kwang Raymond Choo"", ""Qindong Sun"", ""William J. Buchanan"", ""Jiuxin Cao""]",2019,2019,2019-03-22,IEEE Internet of Things Journal,IEEE Internet of Things Journal,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/jiot.2019.2906946,https://doi.org/10.1109/jiot.2019.2906946,https://doi.org/10.1109/jiot.2019.2906946,https://doi.org/10.1109/jiot.2019.2906946,https://openalex.org/W2940523353,,,false,false,false,1,Matched task terms: forensic; no generation terms matched.,,uncertain,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4293169908,Discovering Transferable Forensic Features for CNN-generated Images Detection,"[""Keshigeyan Chandrasegaran"", ""Ngoc-Trung Tran"", ""Alexander Binder"", ""Ngai‐Man Cheung""]",2022,2022,2022-08-24,arXiv (Cornell University),arXiv (Cornell University),repository,Cornell University,preprint,10.48550/arxiv.2208.11342,http://arxiv.org/abs/2208.11342,http://arxiv.org/abs/2208.11342,http://arxiv.org/abs/2208.11342,https://openalex.org/W4293169908,2208.11342,https://arxiv.org/abs/2208.11342,true,true,true,2,"Matched generation terms: generated image; task terms: detection, detector, forensic.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2794584741,CNN-Based Adversarial Embedding for Image Steganography,"[""Weixuan Tang"", ""Bin Li"", ""Shunquan Tan"", ""Mauro Barni"", ""Jiwu Huang""]",2019,2019,2019-01-08,IEEE Transactions on Information Forensics and Security,IEEE Transactions on Information Forensics and Security,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tifs.2019.2891237,https://doi.org/10.1109/tifs.2019.2891237,https://doi.org/10.1109/tifs.2019.2891237,https://doi.org/10.1109/tifs.2019.2891237,https://openalex.org/W2794584741,1803.09043,https://arxiv.org/abs/1803.09043,true,true,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3173631964,Detecting fake images by identifying potential texture difference,"[""Jiachen Yang"", ""Shuai Xiao"", ""Aiyun Li"", ""Guipeng Lan"", ""Huihui Wang""]",2021,2021,2021-06-25,Future Generation Computer Systems,Future Generation Computer Systems,journal,Elsevier BV,journal,10.1016/j.future.2021.06.043,https://doi.org/10.1016/j.future.2021.06.043,https://doi.org/10.1016/j.future.2021.06.043,https://doi.org/10.1016/j.future.2021.06.043,https://openalex.org/W3173631964,,,false,false,true,2,Matched generation terms: fake image; task terms: detect.,,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3039222472,A comprehensive survey of anomaly detection techniques for high dimensional big data,"[""Srikanth Thudumu"", ""Philip Branch"", ""Jiong Jin"", ""Jugdutt Singh""]",2020,2020,2020-07-02,Journal Of Big Data,Journal Of Big Data,journal,Springer Science+Business Media,journal,10.1186/s40537-020-00320-x,https://doi.org/10.1186/s40537-020-00320-x,https://doi.org/10.1186/s40537-020-00320-x,https://doi.org/10.1186/s40537-020-00320-x,https://openalex.org/W3039222472,,,false,false,false,0,Matched task terms: detection.,Matched exclusion terms: anomaly detection.,detection,survey,true,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3196573254,The Mediating Role of Big Data to Influence Practitioners to Use Forensic Accounting for Fraud Detection,"[""Prabhat Mittal"", ""Amrita Kaur"", ""Pankaj Gupta""]",2021,2021,2021-08-09,European Journal of Business Science and Technology,European Journal of Business Science and Technology,journal,Mendel University in Brno,journal,10.11118/ejobsat.2021.009,https://doi.org/10.11118/ejobsat.2021.009,https://doi.org/10.11118/ejobsat.2021.009,https://doi.org/10.11118/ejobsat.2021.009,https://openalex.org/W3196573254,,,false,false,false,1,"Matched task terms: detection, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2419438884,Effective and Efficient Image Copy Detection with Resistance to Arbitrary Rotation,"[""Zhili Zhou"", ""Ching‐Nung Yang"", ""Beijing Chen"", ""Xingming Sun"", ""Qi Liu"", ""Q. M. Jonathan Wu""]",2016,2016,2016-01-01,IEICE Transactions on Information and Systems,IEICE Transactions on Information and Systems,journal,"Institute of Electronics, Information and Communication Engineers",journal,10.1587/transinf.2015edp7341,https://doi.org/10.1587/transinf.2015edp7341,https://doi.org/10.1587/transinf.2015edp7341,https://doi.org/10.1587/transinf.2015edp7341,https://openalex.org/W2419438884,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2145370991,Detection of image sharpening based on histogram aberration and ringing artifacts,"[""Gang Cao"", ""Yao Zhao"", ""Rongrong Ni""]",2009,2009,2009-06-01,2009 IEEE International Conference on Multimedia and Expo,2009 IEEE International Conference on Multimedia and Expo,,,conference,10.1109/icme.2009.5202672,https://doi.org/10.1109/icme.2009.5202672,https://doi.org/10.1109/icme.2009.5202672,https://doi.org/10.1109/icme.2009.5202672,https://openalex.org/W2145370991,,,false,false,false,1,"Matched task terms: detection, detect, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2287510856,Introduction to biosensors,"[""Nikhil Bhalla"", ""Pawan Jolly"", ""Nello Formisano"", ""Pedro Estrela""]",2016,2016,2016-06-30,Essays in Biochemistry,Essays in Biochemistry,journal,Portland Press,journal,10.1042/ebc20150001,https://doi.org/10.1042/ebc20150001,https://doi.org/10.1042/ebc20150001,https://doi.org/10.1042/ebc20150001,https://openalex.org/W2287510856,,,false,false,false,1,"Matched task terms: detection, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2011241309,Forensic Science: Oxymoron?,"[""Donald Kennedy""]",2003,2003,2003-12-04,Science,Science,journal,American Association for the Advancement of Science,journal,10.1126/science.302.5651.1625,https://doi.org/10.1126/science.302.5651.1625,https://doi.org/10.1126/science.302.5651.1625,https://doi.org/10.1126/science.302.5651.1625,https://openalex.org/W2011241309,,,false,false,false,1,"Matched task terms: detection, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2125345961,Next-generation sequencing technologies and applications for human genetic history and forensics,"[""Eva Berglund"", ""Anna Kiialainen"", ""Ann‐Christine Syvänen""]",2011,2011,2011-11-24,Investigative Genetics,Investigative Genetics,journal,BioMed Central,journal,10.1186/2041-2223-2-23,https://doi.org/10.1186/2041-2223-2-23,https://doi.org/10.1186/2041-2223-2-23,https://doi.org/10.1186/2041-2223-2-23,https://openalex.org/W2125345961,,,false,false,false,1,Matched task terms: forensic; no generation terms matched.,,uncertain,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3011288915,Celeb-DF: A Large-scale Challenging Dataset for DeepFake Forensics,"[""Yuezun Li"", ""Xin Yang"", ""Pu Sun"", ""Honggang Qi"", ""Siwei Lyu""]",2019,2019,2019-09-27,arXiv (Cornell University),arXiv (Cornell University),repository,Cornell University,preprint,10.48550/arxiv.1909.12962,http://arxiv.org/abs/1909.12962,http://arxiv.org/abs/1909.12962,http://arxiv.org/abs/1909.12962,https://openalex.org/W3011288915,1909.12962,https://arxiv.org/abs/1909.12962,true,true,false,0,"Matched task terms: detection, forensic.",Matched exclusion terms: generated-video detection.,detection,dataset,false,true,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4391020801,An Enhanced Forensic Analysis and Security Surveillance Using Deep Reinforcement Learning,"[""T J Nandhini"", ""K. Thinakaran""]",2023,2023,2023-08-18,2023 Second International Conference On Smart Technologies For Smart Nation (SmartTechCon),2023 Second International Conference On Smart Technologies For Smart Nation (SmartTechCon),,,conference,10.1109/smarttechcon57526.2023.10391428,https://doi.org/10.1109/smarttechcon57526.2023.10391428,https://doi.org/10.1109/smarttechcon57526.2023.10391428,https://doi.org/10.1109/smarttechcon57526.2023.10391428,https://openalex.org/W4391020801,,,false,false,false,0,"Matched task terms: detection, detect, forensic.","Matched exclusion terms: object detection, data augmentation.",detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W3136555065,Perception matters: Exploring imperceptible and transferable anti-forensics for GAN-generated fake face imagery detection,"[""Yongwei Wang"", ""Xin Ding"", ""Yixin Yang"", ""Li Ding"", ""Rabab Ward"", ""Z. Jane Wang""]",2021,2021,2021-03-13,Pattern Recognition Letters,Pattern Recognition Letters,journal,Elsevier BV,journal,10.1016/j.patrec.2021.03.009,https://doi.org/10.1016/j.patrec.2021.03.009,https://doi.org/10.1016/j.patrec.2021.03.009,https://doi.org/10.1016/j.patrec.2021.03.009,https://openalex.org/W3136555065,,,false,false,false,1,"Matched task terms: detection, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2088302138,Emerging Neurotechnologies for Lie-Detection: Promises and Perils,"[""Paul Root Wolpe"", ""Kenneth R. Foster"", ""Daniel D. Langleben""]",2010,2010,2010-10-13,The American Journal of Bioethics,The American Journal of Bioethics,journal,Taylor & Francis,journal,10.1080/15265161.2010.519238,https://doi.org/10.1080/15265161.2010.519238,https://doi.org/10.1080/15265161.2010.519238,https://doi.org/10.1080/15265161.2010.519238,https://openalex.org/W2088302138,,,false,false,false,1,"Matched task terms: detection, forensic; no generation terms matched.",,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2786255031,Towards Automated Ink Mismatch Detection in Hyperspectral Document Images,"[""Asad Abbas"", ""Khurram Khurshid"", ""Faisal Shafait""]",2017,2017,2017-11-01,2017 14th IAPR International Conference on Document Analysis and Recognition (ICDAR),2017 14th IAPR International Conference on Document Analysis and Recognition (ICDAR),repository,University of Newcastle Australia,conference,10.1109/icdar.2017.203,https://doi.org/10.1109/icdar.2017.203,https://doi.org/10.1109/icdar.2017.203,https://doi.org/10.1109/icdar.2017.203,https://openalex.org/W2786255031,,,false,false,false,0,"Matched task terms: detection, forensic.",Matched exclusion terms: hyperspectral.,detection,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2953040380,Pigs vs people: the use of pigs as analogues for humans in forensic entomology and taphonomy research,"[""Szymon Matuszewski"", ""M. J. R. Hall"", ""Gaétan Moreau"", ""Kenneth G. Schoenly"", ""Aaron M. Tarone"", ""Martin H. Villet""]",2019,2019,2019-06-17,International Journal of Legal Medicine,International Journal of Legal Medicine,journal,Springer Science+Business Media,journal,10.1007/s00414-019-02074-5,https://doi.org/10.1007/s00414-019-02074-5,https://doi.org/10.1007/s00414-019-02074-5,https://doi.org/10.1007/s00414-019-02074-5,https://openalex.org/W2953040380,,,false,false,false,1,Matched task terms: forensic; no generation terms matched.,,uncertain,method,false,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2108142795,Intrusion detection and Big Heterogeneous Data: a Survey,"[""Richard Zuech"", ""Taghi M. Khoshgoftaar"", ""Randall Wald""]",2015,2015,2015-02-26,Journal Of Big Data,Journal Of Big Data,journal,Springer Science+Business Media,journal,10.1186/s40537-015-0013-4,https://doi.org/10.1186/s40537-015-0013-4,https://doi.org/10.1186/s40537-015-0013-4,https://doi.org/10.1186/s40537-015-0013-4,https://openalex.org/W2108142795,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,survey,true,false,false,forensic detection of generated images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
