institution_id,starting_canonical_name,starting_type,final_institution_id,final_canonical_name,final_type,final_status,name_decision,type_decision,evidence_status,evidence_url,notes
institution:dc213653c8edb0fa,Vector Institute,research_unit,institution:dc213653c8edb0fa,Vector Institute,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:19d2ee8d44bfb9f0,Vietnam National University Ho Chi Minh City,university,institution:19d2ee8d44bfb9f0,Vietnam National University Ho Chi Minh City,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:191fc14de0344472,Virginia Tech,university,institution:191fc14de0344472,Virginia Tech,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:cb1cf39b9e67e9ec,Vishwakarma Institute of Information Technology,university,institution:cb1cf39b9e67e9ec,Vishwakarma Institute of Information Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:dc3e4a6107db41d1,Wanjiang University of Technology,university,institution:dc3e4a6107db41d1,Wanjiang University of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:f23b95ce92de4591,Wuhan University,university,institution:f23b95ce92de4591,Wuhan University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:59879dd4d4951779,Xi'an University of Technology,university,institution:59879dd4d4951779,Xi'an University of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:929ddef9540ec1e7,Xiamen University,university,institution:929ddef9540ec1e7,Xiamen University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:d1012c88e7ee61fd,Xiaohongshu Inc.,company,institution:d1012c88e7ee61fd,Xiaohongshu Inc.,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:43ae05e86afd56bd,Xidian University,university,institution:43ae05e86afd56bd,Xidian University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4955c30e161b66f8,Xinjiang University,university,institution:4955c30e161b66f8,Xinjiang University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:afc29be68ac419be,Xi'an Jiaotong University,university,institution:afc29be68ac419be,Xi'an Jiaotong University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:7266fd3d42f0b9ca,Xpectrum AI,research_unit,institution:7266fd3d42f0b9ca,Xpectrum AI,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:0d3d34a24da64353,Yale University,university,institution:0d3d34a24da64353,Yale University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:c5810afc25d178a5,Yanshan University,university,institution:c5810afc25d178a5,Yanshan University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:52cbdd91a8dbd658,Yonsei University,university,institution:52cbdd91a8dbd658,Yonsei University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:6e61f1cad147c313,"Yonsei University, International Campus",university,institution:6e61f1cad147c313,"Yonsei University, International Campus",university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:42992b97b8e05dd4,"Yonsei University, Sinchon Campus",university,institution:42992b97b8e05dd4,"Yonsei University, Sinchon Campus",university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e433baf78e80004b,Zhejiang University,university,institution:e433baf78e80004b,Zhejiang University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9b91aedca1273b56,Zhejiang University of Technology,university,institution:9b91aedca1273b56,Zhejiang University of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:678fbbc18157fd45,École Polytechnique,university,institution:678fbbc18157fd45,École Polytechnique,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2f8c9f8f9209013d,Zhejiang Lab,research_unit,institution:2f8c9f8f9209013d,Zhejiang Lab,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:50c86a6fc102a2c1,Rensselaer Polytechnic Institute,university,institution:50c86a6fc102a2c1,Rensselaer Polytechnic Institute,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e64214548d48f667,Qingdao Academy of Intelligent Industries,research_unit,institution:e64214548d48f667,Qingdao Academy of Intelligent Industries,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:157163d25dac880f,Communication University of China,university,institution:157163d25dac880f,Communication University of China,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:aee00ab2f1fd8132,Peng Cheng Laboratory,research_unit,institution:aee00ab2f1fd8132,Peng Cheng Laboratory,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:73f449eb6a3c05d3,Alibaba Group,company,institution:73f449eb6a3c05d3,Alibaba Group,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:a5744bc50825ed1f,"WeChat Pay, Tencent",company,institution:a5744bc50825ed1f,"WeChat Pay, Tencent",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4b215cd9407fb4b1,National Tsing Hua University,university,institution:4b215cd9407fb4b1,National Tsing Hua University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
