paper_id,title,doi,previous_overall,corrected_overall,overall_changed,trigger_scope,global_reason,local_reasons,curation_status,review_status,needs_review,venue_review_required,affiliation_review_state,mapping_statuses,field_specific_overrides,unresolved_public_fields
curated:b31395a72552920109fa,The PRISM Benchmark: PhotoRealistic Image Synthesis and Manipulation to Detect Generated Images,10.1016/j.cviu.2026.104826,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""OpenAlex"", ""status"": ""Curated""}}",
curated:e9594b5466110ca009aa,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,10.1109/mmul.2026.3710370,Needs review,Verified,true,local,review_status=reviewed,venue_review_required=true | affiliation_review_state=curated,manually_confirmed,reviewed,false,true,curated,active|needs_review,"{""affiliations"": {""source"": ""OpenAlex"", ""status"": ""Curated""}, ""venue"": {""source"": ""OpenAlex"", ""status"": ""Needs review""}}",venue
curated:038a578e520799c8671e,Toward Generalizable Forgery Detection and Reasoning,10.1109/tip.2026.3673967,Needs review,Verified,true,local,review_status=reviewed,affiliation_review_state=unreviewed | affiliation.preliminary=true,manually_confirmed,reviewed,false,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",affiliations
curated:657226738135b04e1105,Training-Free Reconstruction-Based AI-Generated Image Detectors Are Inherently Vulnerable to Adversarial Examples,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""arXiv"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
doi:10.1109/lsp.2026.3658434,Transferable Dual-Domain Feature Importance Attack Against AI-Generated Image Detector,10.1109/lsp.2026.3658434,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | affiliation.preliminary=true | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",affiliations
curated:67a6b7828afaed59e1c0,Transformer Based on Multi-Domain Feature Fusion for AI-Generated Image Detection,10.3390/electronics15030716,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:3514b00c17a56ec752cd,TranX-Adapter: Bridging Artifacts and Semantics Within MLLMs for Robust AI-Generated Image Detection,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""arXiv"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:1ba260f83ce5cec0f723,TRIDENT: Robust Deepfake Detection via Tri-Modal Forensic Ensembles,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:55bc4360e3d312e696b7,UC-VLM: Consistency-Driven Learning for AI-Generated Image Detection with Vision-Language Large Models,10.48550/arxiv.2608.15238,Needs review,Needs review,false,global,review_status=pending; curation_status=needs_review,affiliation_review_state=curated | needs_review=true (derived aggregate; not a global paper decision),needs_review,pending,true,false,curated,active,"{""affiliations"": {""source"": ""arXiv"", ""status"": ""Curated""}}",title|publication_date|venue|publication_type|doi|arxiv
curated:dab7806aa2ff9f95d58d,Understanding Why Foundation Models Work for Diffusion-Generated Image Detection,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:0d918782407e05ade5bd,Unified Detection of Synthetic and Manipulated Images via Dual-Stream Artifact Fusion,10.1145/3810988.3812660,Needs review,Verified,true,local,review_status=reviewed,venue_review_required=true | affiliation_review_state=unreviewed | affiliation.preliminary=true | needs_review=true (derived aggregate; not a global paper decision),manually_confirmed,reviewed,true,true,unreviewed,needs_review,"{""affiliations"": {""status"": ""Needs review""}, ""venue"": {""source"": ""OpenAlex"", ""status"": ""Needs review""}}",venue|affiliations
curated:1babf622ee5d19e20e1a,UniGenDet: A Unified Generative-Discriminative Framework for Co-Evolutionary Image Generation and Generated Image Detection,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:611c1fc878b1f9737a04,Universal Deepfake Detection via Low-Rank Adaptation of Vision-Language Models,10.1007/978-981-92-3429-5_47,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""OpenAlex"", ""status"": ""Curated""}}",
curated:03f893b9484ea2d09c22,Universal Denoising Patterns for Diffusion Image Detection,10.1109/icassp55912.2026.11462468,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""status"": ""Curated""}}",
curated:64635535d7b7b6a12a32,Unveiling Perceptual Artifacts: A Fine-Grained Benchmark for Interpretable AI-Generated Image Detection,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:3bb07ebd9b3d5e24f5e6,Venus-DeFakerOne: Unified Fake Image Detection & Localization,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""arXiv"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:a63eb96d10b885596d73,Veritas++: Value-Aware On-Policy Distillation for Perception-Enhanced AIGI Detection,,Needs review,Verified,true,local,review_status=reviewed,affiliation_review_state=curated | needs_review=true (derived aggregate; not a global paper decision),confirmed,reviewed,true,false,curated,active,"{""affiliations"": {""source"": ""arXiv"", ""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",affiliations
curated:a5e20fcd5c3a56ca97d5,Video as Natural Augmentation: Towards Unified AI-Generated Image and Video Detection,,Needs review,Verified,true,local,review_status=reviewed,affiliation_review_state=curated | needs_review=true (derived aggregate; not a global paper decision),confirmed,reviewed,true,false,curated,active,"{""affiliations"": {""source"": ""arXiv"", ""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",affiliations
doi:10.1109/ccwc67433.2026.11393845,What Is Real Anymore? A Solution to Detect Hyper Realistic AI-Generated Imagery,10.1109/ccwc67433.2026.11393845,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,venue_review_required=true | affiliation_review_state=unreviewed | affiliation.preliminary=true | needs_review=true (derived aggregate; not a global paper decision),,,true,true,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""venue"": {""source"": ""OpenAlex"", ""status"": ""Needs review""}}",venue|affiliations
curated:3110ea827546b2fd78ff,"Your AI-Generated Image Detector Can Secretly Achieve SOTA Accuracy, If Calibrated",10.1609/aaai.v40i14.38146,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:56e7bf42d58694239b64,Zero-Shot Detection of AI-Generated Image via RAW-RGB Alignment,,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1609/aaai.v40i4.37240,Zooming In on Fakes: A Novel Dataset for Localized AI-Generated Image Detection with Forgery Amplification Approach,10.1609/aaai.v40i4.37240,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
curated:66ea5be66b23f7db046a,人工智能生成图像检测技术综述,10.11834/jig.250053,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:3da39d6e1e1f36089901,A Bias-Free Training Paradigm for More General AI-Generated Image Detection,10.1109/cvpr52734.2025.01741,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:53154d830e337fce1fad,A Deepfake Image Detection Method Based on a Multi-Graph Attention Network,10.3390/electronics14030482,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1109/lt64002.2025.10940759,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,10.1109/lt64002.2025.10940759,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""DOI / Crossref"", ""status"": ""Curated""}}",
doi:10.1109/i2cacis65476.2025.11100461,"A Review on Deepfake Image Detection Approaches, Techniques and Methods",10.1109/i2cacis65476.2025.11100461,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1007/s10791-025-09538-w,A robust ensemble model for Deepfake detection of GAN-generated images on social media,10.1007/s10791-025-09538-w,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:f9eac1aa13a606c6ec88,A Sanity Check for AI-Generated Image Detection,10.48550/arxiv.2406.19435,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_added,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
doi:10.48550/arxiv.2407.10575,"A Survey of Defenses Against AI-Generated Visual Media: Detection,Disruption, and Authentication",10.48550/arxiv.2407.10575,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
curated:4363b7a97f75f90ad22c,A Swin Transformer and CLIP-Based Framework for Generalized DeepFake Detection,10.1007/978-981-95-6825-3_10,Needs review,Needs review,false,global,review_status=pending; curation_status=needs_review,affiliation_review_state=curated | needs_review=true (derived aggregate; not a global paper decision),needs_review,pending,true,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",title|publication_date|venue|publication_type|doi
curated:c6bfe8f5199d1d8beb29,Adaptive Test-Time Semantic Debiasing for AI-Generated Image Detection,10.1109/iccvw69036.2025.00165,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
arxiv:2512.17730,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,venue_review_required=true | affiliation_review_state=curated,,,false,true,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}, ""venue"": {""source"": ""OpenAlex"", ""status"": ""Needs review""}}",venue
