institution_id,institution_name,country,city,direct_paper_count,mapping_count,author_count,marker_count,alias_count,child_count,parent_id,merge_target,replacement_target,decision,reason,alias_preserved_as,deleted_from_registry,deleted_location,run_id,timestamp
institution:806523d1aae41484,"University of Science, Viet Nam National University Ho Chi Minh City",Vietnam,Ho Chi Minh City,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f2c797b53862241e,Changsha Medical University,China,Changsha,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:94efe2a875dd4d0e,The University of British Columbia,Canada,Vancouver,1,1,4,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a2c9ccf9659160de,Electronics and Telecommunications Research Institute (ETRI),,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4bff7ae080547794,TrueMedia,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:198d7d8f4558c225,Jiaxing University,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2c6a3e642dd40a03,Shanghai Public Security Bureau,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2d606ab01d8cb4a4,Hengyang Academy of Agricultural Sciences,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:29f3e76214681290,UNSW Sydney,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:08e0b2dd5a6ea299,Suzhou Research Institute,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f0501582969408c8,Shanghai Customs College,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:647c89e2c8a671f8,Association Clinique et Thérapeutique Infantile du Val de Marne,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:48be4a3c2949fee3,Changsha University,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2f4cdd3b31b9a5db,China Telecom,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cedf27014e59d7d9,"City University of Hong Kong, Shenzhen Research Institute",,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:707f47de3ba40880,Institute of Automation,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7ecedd9572b7f6ba,China Academy of Information and Communications Technology,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:753a256f592cb1fe,Data Assurance and Communication Security,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4e4d723f7fa11734,Universidad Politécnica de Madrid,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ad93ddd1194b7b31,The Hebrew University of Jerusalem,Israel,Jerusalem,1,1,4,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cab25d5cf69f9936,Guangdong Technion-Israel Institute of Technology,China,Shantou,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ace1428e2323596a,University of Al-Qadisiyah,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:584ce56aba1d421b,General Directorate of Education in Al-Qadisiyah Governorate,Iraq,Al Diwaniyah,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4fb750575364983b,Guizhou University,,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:905a9d3ec1d52c0b,Guizhou Minzu University,China,Guiyang,1,1,5,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:24b3b4892146f8f3,Guizhou Police College,China,Guiyang,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b4ddcbb2ba993b21,"Antgroup, Hangzhou, China",,,0,0,0,0,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:0094b55826d7cf3e,HKU Shanghai Intelligent Computing Research Center,China,Shanghai,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e78f837e3728a05a,Zhejiang Laboratory,,,1,1,4,0,0,0,,,,retained_by_reference,active author–institution mapping,,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fe6f0cc7c1924a6a,Hangzhou Institute for Advanced Study,China,Hangzhou,1,1,1,1,0,0,institution:69309405e04976ec,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:34697ffbc06b8534,MEGVII Technology,China,Beijing,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:8b4dcb3a02140b15,Henan University,中国,Zhengzhou,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bce986d0881eaaed,Polytechnic Institute of Turin,Italy,Turin,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e75cc4bbe66bd6c8,WeChat AI,China,Guangzhou,1,1,9,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6e9fae05d0f9bbc3,Center for Artificial Intelligence (CENTAI),Italy,Turin,1,1,2,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bee5689dcda349c9,CENTAI Institute,,,0,0,0,0,0,0,,institution:6e9fae05d0f9bbc3,institution:6e9fae05d0f9bbc3,merged_then_deleted,deterministic reviewed replacement or exact normalized identity,institution:6e9fae05d0f9bbc3,true,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-07T20:18:14+00:00
institution:047364b9be67f665,Alibaba,,,0,0,0,0,0,0,,institution:73f449eb6a3c05d3,institution:73f449eb6a3c05d3,merged_then_deleted,deterministic reviewed replacement or exact normalized identity,institution:73f449eb6a3c05d3,true,false,orphan-cleanup:d2b558c3345726a4,2026-08-07T09:13:11+00:00
institution:da2d97c082267c13,University of Hong Kong,,,0,0,0,0,0,0,,institution:404cfa1ef241f359,institution:404cfa1ef241f359,merged_then_deleted,deterministic reviewed replacement or exact normalized identity,institution:404cfa1ef241f359,true,false,orphan-cleanup:19aaf63720d12abb,2026-08-07T08:35:44+00:00
institution:4745b20cdc6c5fb0,Univresity of Tskuba,Japan,Tsukuba,0,0,0,1,0,0,,,,deleted_orphan,unreachable canonical institution in complete final graph,,true,true,orphan-cleanup:c70f90586b49a92c,2026-07-29T07:27:43+00:00
institution:81c7128fd371f65f,Khalifa University of Science and Technology,,,0,0,0,0,0,0,,,,deleted_orphan,unreachable canonical institution in complete final graph,,true,false,orphan-cleanup:c70f90586b49a92c,2026-07-29T07:27:43+00:00
institution:d09040aba5fecf8e,Polytechnic University of Hauts-de-France,,,,,,,,,,institution:1e2fe2432a089705,institution:1e2fe2432a089705,merged_then_deleted,reviewed canonical merge; name preserved as alias,institution:1e2fe2432a089705,true,false,orphan-cleanup:c70f90586b49a92c,2026-07-29T07:25:20+00:00
institution:2e73bb336e7ad920,Universidad Complutense de Madrid,,,,,,,,,,institution:6a318a8411b5cf74,institution:6a318a8411b5cf74,merged_then_deleted,reviewed canonical merge; name preserved as alias,institution:6a318a8411b5cf74,true,false,orphan-cleanup:c70f90586b49a92c,2026-07-29T07:26:02+00:00
institution:dfb3cc816a4476d7,Institute of Computing Technology,,,,,,,,,,institution:e278f75918ccf8a7,institution:e278f75918ccf8a7,merged_then_deleted,reviewed canonical merge; name preserved as alias,institution:e278f75918ccf8a7,true,false,orphan-cleanup:c70f90586b49a92c,2026-07-29T07:26:02+00:00
institution:dab09d5fa9af8fea,University Polytechnique Hauts-de-France,,,,,,,,,,institution:1e2fe2432a089705,institution:1e2fe2432a089705,merged_then_deleted,reviewed canonical merge; name preserved as alias,institution:1e2fe2432a089705,true,false,orphan-cleanup:c70f90586b49a92c,2026-07-29T07:26:02+00:00
