paper_id,title,institution_id,canonical_name,mapping_id,authors,location_id,city,region,country,latitude,longitude,review_status,classification,support_source,reason
curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,institution:845768c6b2d48f68,Kumoh National Institute of Technology,mapping:27618b8da3c3e6c1b003,Thien Huynh-The,location:940d31d28b1c4cb7c094,Gumi,Gyeongsangbuk-do,South Korea,36.148713,128.3932287,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,institution:866f00322aa693b8,Griffith University,mapping:7b3e580c7133d150e40d,Quoc Viet Hung Nguyen,location:312a300c6fff39729485,Gold Coast,Queensland,Australia,-27.9633383,153.384692,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Deep fake detection and classification using error-level analysis and deep learning,institution:1e0dd88726fb992c,Chonnam National University,,Rahma Gantassi,,Gwangju,,South Korea,35.15472,126.91556,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Deep fake detection and classification using error-level analysis and deep learning,institution:6ffec4118fae194f,University of Engineering and Technology Taxila,,Rimsha Rafique; Rashid Amin,,Rawalpindi,,Pakistan,33.59733,73.0479,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Deep fake detection and classification using error-level analysis and deep learning,institution:78ca573d3b6c457c,VSB - Technical University of Ostrava,,Jaroslav Frnda,,Ostrava,,Czechia,49.83465,18.28204,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Deep fake detection and classification using error-level analysis and deep learning,institution:88b6a237229e50a1,University of Žilina,,Jaroslav Frnda,,Žilina,,Slovakia,49.22315,18.73941,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Deep fake detection and classification using error-level analysis and deep learning,institution:9d4cf3c6e95e06c5,Karnatak University,,Rashid Amin,,Dharwad,,India,15.37,75.14,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Deep fake detection and classification using error-level analysis and deep learning,institution:d6f57909282596fe,Shaqra University,,Asma Hassan Alshehri,,Riyadh,,Saudi Arabia,24.68773,46.72185,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Deep fake detection and classification using error-level analysis and deep learning,institution:ee1464b6cfe3e064,Tun Hussein Onn University of Malaysia,,Aida Mustapha,,Batu Pahat,,Malaysia,1.8548,102.9325,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:86507b243a7d58c76b2c,Deep-Synthesized Image Detection via Multi-Domain Feature Fusion and Explainable AI Guided Color Model Selection,institution:4269181ef8bd7d6e,"Indian Institute of Engineering Science and Technology, Shibpur",mapping:1119e6253c35ad59b56d,Priyaranjan Misra; Ruchira Naskar,location:acf7d25ca755677b1742,Howrah,West Bengal,India,22.555204,88.305908,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:e952f6b86662d0a4372a,DeepArt: A Benchmark to Advance Fidelity Research in AI-Generated Content,institution:7e10613327a4e264,Chongqing University of Posts and Telecommunications,mapping:8eb78514fda69f4f430c,Wentao Wang; Xuanyao Huang,location:7e10613327a4e264467e,Chongqing,Chongqing,China,29.5315,106.6043,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:e952f6b86662d0a4372a,DeepArt: A Benchmark to Advance Fidelity Research in AI-Generated Content,institution:930e5c2880e11cb3,Alipurduar Government Engineering and Management College,mapping:965176ddc7c24cc084ca,Swalpa Kumar Roy,location:930e5c2880e11cb35e67,Alipurduar,West Bengal,India,26.489,89.5271,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:e952f6b86662d0a4372a,DeepArt: A Benchmark to Advance Fidelity Research in AI-Generated Content,institution:fde22ad658a3fdb9,University of Alabama at Birmingham,mapping:70b3d8b960029c5543ed,Tianyang Wang,location:fde22ad658a3fdb99139,Birmingham,Alabama,United States,33.5022,-86.8092,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,DeepFake Detection Based on Discrepancies Between Faces and Their Context,institution:13600b8b1a017cee,Bar-Ilan University,,Yuval Nirkin; Yosi Keller,,Ramat Gan,,Israel,32.08227,34.81065,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepFake Detection Based on Discrepancies Between Faces and Their Context,institution:357dc1b545173dd5,Meta (United States),,Tal Hassner,,Menlo Park,,United States,37.45383,-122.18219,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepFake Detection Based on Discrepancies Between Faces and Their Context,institution:7df4a1601453f806,Tel Aviv University,,Lior Wolf,,Tel Aviv,,Israel,32.08088,34.78057,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepFake Detection Based on Discrepancies Between Faces and Their Context,institution:9c00a74b22580c81,Menlo School,,Tal Hassner,,Atherton,,United States,37.46133,-122.19774,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepFake Detection Improvement for Images Based on a Proposed Method for Local Binary Pattern of the Multiple-Channel Color Space,institution:04b81a56c7eb1a69,Informatics Institute for Postgraduate Studies,mapping:caba06a4ef922b9a886c,Mohammed Thajeel Abdullah,location:04b81a56c7eb1a697ed7,Baghdad,Baghdad,Iraq,33.3128,44.4215,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,DeepFake Detection Improvement for Images Based on a Proposed Method for Local Binary Pattern of the Multiple-Channel Color Space,institution:f87d6ace800645a7,University of Baghdad,mapping:9637b1898b6276ccd446,Nada Hussein M. Ali,location:f87d6ace800645a76f85,Baghdad,Baghdad Governorate,Iraq,33.2806,44.3789,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,DeepFake Face Image Detection based on Improved VGG Convolutional Neural Network,institution:a8aa4fcbf3d06d56,Shandong University of Political Science and Law,,Xu Chang; Jian Wu; Tongfeng Yang; Guorui Feng,,Jinan,,China,36.66833,116.99722,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepFake Image Detection,institution:f31d282d4be83051,AISSMS Institute of Information Technology,,Mrs. Prajwal S,,Pune,,India,18.51957,73.85535,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,institution:1ffa1eeecc9396a4,Paris-Est Sup,,Mohamed Aymen Labiod,,Champs-sur-Marne,,France,48.85,2.6,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,institution:ae98978d5c148689,University Frères Mentouri Constantine 1,,Yasmine Namani; Ikram Reghioua; Gueltoum Bendiab,,Constantine,,Algeria,36.365,6.61472,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,institution:e0847a88faaa305e,University of Portsmouth,,Stavros Shiaeles,,Portsmouth,,United Kingdom,50.79899,-1.09125,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepGuard: Identification and Attribution of AI-Generated Synthetic Images,institution:eb0a1398c50d0281,University Paris-Est Créteil,,Mohamed Aymen Labiod,,Créteil,,France,48.79266,2.46569,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepGuardNet: A Novel CNN Architecture for DeepFake Image Detection,institution:882d9509a9483333,University of Kerala,,Arvanitis Theodoros N.; Philomina Simon,,Thiruvananthapuram,,India,8.4855,76.94924,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,institution:39fe5b3a0cd3dd7c,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,,S. Kalarani,,Coimbatore,,India,11.00555,76.96612,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,institution:9e9891886a71efdf,St. Joseph's Institute of Technology,,T. Manju,,Chennai,,India,13.08784,80.27847,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,institution:0b1cc69a0a28e0c1,NVIDIA AI Technology Center Italy,mapping:7e8d4e92ec526ab401de,Giuseppe Fiameni,location:0b1cc69a0a28e0c1b8c5,Rome,Lazio,Italy,41.9028,12.4964,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,institution:1afce89cd4f3571f,Universitas Mercatorum,mapping:57d8eca32248cd4edf22,Roberto Caldelli,location:1afce89cd4f3571fdaf4,Rome,Lazio,Italy,41.8936,12.4784,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,institution:541450f1f663948c,"Institute of Information Science and Technologies ""Alessandro Faedo"", National Research Council of Italy",mapping:f40ea97c548679e03ace,Davide Alessandro Coccomini; Claudio Gennaro; Giuseppe Amato; Fabrizio Falchi,location:541450f1f663948c1bd8,Pisa,Tuscany,Italy,43.7196,10.4217,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Deepfake Detection Without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,institution:721b1fe645c5b099,National Inter-University Consortium for Telecommunications,mapping:ad517bd6745138028756,Roberto Caldelli,location:721b1fe645c5b099b647,Florence,Tuscany,Italy,43.8016,11.2452,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1398fe67015092fb543d,Deepfake Detection on Low-Resolution Images Using Optimized Ensemble Learning,institution:01f9119bde93e8ef,Can Tho University,mapping:66482768375f67a5b389,Linh Thuy Thi Pham; Cu Vinh Loc; Hai Thanh Nguyen,location:01f9119bde93e8efbfcc,Can Tho,Can Tho,Vietnam,10.0321492,105.7683051,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1398fe67015092fb543d,Deepfake Detection on Low-Resolution Images Using Optimized Ensemble Learning,institution:948d79eac5f4fc81,Can Tho University of Technology,mapping:954b6edd14c163c4da97,Linh Thuy Thi Pham; Dang Duy Huynh,location:948d79eac5f4fc81a9c7,Can Tho,Can Tho,Vietnam,10.0467807,105.7680453,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
