taxonomy_id,paper_id,title,year,doi,arxiv_id,openalex_url,tasks,image_scopes,research_types,tasks_status,tasks_review_reason,tasks_evidence_tier,tasks_evidence_source,tasks_evidence_excerpt,image_scopes_status,image_scopes_review_reason,image_scopes_evidence_tier,image_scopes_evidence_source,image_scopes_evidence_excerpt,research_types_status,research_types_review_reason,research_types_evidence_tier,research_types_evidence_source,research_types_evidence_excerpt,taxonomy_status,audited_at
doi:10.1109/jstsp.2020.2994523,,GAN-Generated Image Detection With Self-Attention Mechanism Against GAN Generator Defect,2020,10.1109/jstsp.2020.2994523,,https://openalex.org/W3024207815,detection,fully_generated,method,reviewed,,abstract,OpenAlex local raw cache,GAN-Generated Image Detection With Self-Attention Mechanism Against GAN Generator Defect,reviewed,,abstract,OpenAlex local raw cache,GAN-Generated Image Detection With Self-Attention Mechanism Against GAN Generator Defect,reviewed,,abstract,OpenAlex local raw cache,"In this paper, a novel detection algorithm is designed to exploit the structural defect in GAN, taking advantage of the most vulnerable link in GAN generators - the up-sampling process conducted by the Transposed Convolution operation.",reviewed,2026-09-04
doi:10.1109/cvpr42600.2020.00808,,Global Texture Enhancement for Fake Face Detection in the Wild,2020,10.1109/cvpr42600.2020.00808,2002.00133,https://openalex.org/W3034795015,detection,deepfake,method;analysis_study,reviewed,,abstract,OpenAlex local raw cache,Global Texture Enhancement for Fake Face Detection in the Wild,reviewed,,abstract,OpenAlex local raw cache,Global Texture Enhancement for Fake Face Detection in the Wild,reviewed,,abstract,OpenAlex local raw cache,"Motivated by the above observations, we propose a new architecture coined as Gram-Net, which leverages global image texture representations for robust fake image detection.",reviewed,2026-09-04
paper_id:curated:dcf7aae2c8590b07aff3,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,2003.08685,https://openalex.org/W3012033723,detection,fully_generated;deepfake,method,reviewed,,reused_audit+abstract,https://proceedings.mlr.press/v119/frank20a/frank20a.pdf,Leveraging Frequency Analysis for Deep Fake Image Recognition,reviewed,,reused_audit+abstract,https://proceedings.mlr.press/v119/frank20a/frank20a.pdf,"In this paper, we address this shortcoming and our results reveal that in frequency space, GAN-generated images exhibit severe artifacts that can be easily identified.",reviewed,,reused_audit+abstract,https://proceedings.mlr.press/v119/frank20a/frank20a.pdf,"In a further investigation, we demonstrate that these artifacts are caused by upsampling operations found in all current GAN architectures, indicating a structural and fundamental problem in the way images are generated via GANs.",reviewed,2026-09-04
paper_id:curated:4b5ef3aeb56177a90939,curated:4b5ef3aeb56177a90939,On Attribution of Deepfakes,2020,10.48550/arxiv.2008.09194,2008.09194,https://openalex.org/W3134567460,source_attribution,deepfake,method,reviewed,,reused_audit+title,https://arxiv.org/abs/2008.09194,On Attribution of Deepfakes,reviewed,,reused_audit+title,https://arxiv.org/abs/2008.09194,On Attribution of Deepfakes,reviewed,,reused_audit+title,https://arxiv.org/abs/2008.09194,On Attribution of Deepfakes,reviewed,2026-09-04
doi:10.1109/icpr48806.2021.9412944,,On the use of Benford's law to detect GAN-generated images,2020,10.1109/icpr48806.2021.9412944,2004.07682,https://openalex.org/W3161986877,detection,fully_generated,analysis_study,reviewed,,abstract,OpenAlex local raw cache,On the use of Benford's law to detect GAN-generated images,reviewed,,abstract,OpenAlex local raw cache,On the use of Benford's law to detect GAN-generated images,reviewed,,abstract,OpenAlex local raw cache,"Extending and generalizing this property, we show that it is possible to extract a compact feature vector from an image.",reviewed,2026-09-04
paper_id:curated:830febb52786dbaebbb5,curated:830febb52786dbaebbb5,T-GD: Transferable GAN-Generated Images Detection Framework,2020,10.5555/3524938.3525379,2008.04115,https://openalex.org/W3034547531,detection,fully_generated,method,reviewed,,reused_audit+abstract,OpenAlex local raw cache,T-GD: Transferable GAN-Generated Images Detection Framework,reviewed,,reused_audit+abstract,OpenAlex local raw cache,T-GD: Transferable GAN-Generated Images Detection Framework,reviewed,,reused_audit+abstract,OpenAlex local raw cache,"In this work, we present the Transferable GAN-images Detection framework T-GD, a robust transferable framework for an effective detection of GAN-images.",reviewed,2026-09-04
doi:10.1109/cvpr42600.2020.00791,,Watch Your Up-Convolution: CNN Based Generative Deep Neural Networks Are Failing to Reproduce Spectral Distributions,2020,10.1109/cvpr42600.2020.00791,2003.01826,https://openalex.org/W3034864980,detection,fully_generated,method;analysis_study,reviewed,,paper_methodology_evaluation,https://arxiv.org/abs/2003.01826,The paper explicitly evaluates using spectral discrepancies to detect generated data on public benchmarks.,reviewed,,paper_methodology_evaluation,https://arxiv.org/abs/2003.01826,The evaluated images are outputs of convolutional generative networks; “deepfakes” is used generically and no facial manipulation pipeline is established.,reviewed,,paper_methodology_evaluation,https://arxiv.org/abs/2003.01826,"The paper analyzes up-convolution spectral failures and proposes a spectral regularization method, with detection evaluation.",reviewed,2026-09-04
doi:10.1109/access.2019.2940383,,An Evaluation of Deep Learning-Based Computer Generated Image Detection Approaches,2019,10.1109/access.2019.2940383,,https://openalex.org/W2973074956,detection,fully_generated,method;analysis_study,reviewed,,abstract,OpenAlex local raw cache,An Evaluation of Deep Learning-Based Computer Generated Image Detection Approaches,reviewed,,abstract,OpenAlex local raw cache,An Evaluation of Deep Learning-Based Computer Generated Image Detection Approaches,reviewed,,abstract,OpenAlex local raw cache,"In this paper, we (1) introduce 11 approaches that apply deep learning to the implementations of CG detection, and divide them into 4 categories based on the network structure; (2) give an introduction to the available datasets; (3) design a series of experiments to test the detection performance of each approach,then analyze the experimental results; The experimental results show that most approaches can differentiate CG from PG, while the detection accuracy and efficiency of each model are dif",reviewed,2026-09-04
paper_id:curated:170f07b3d7020611e566,curated:170f07b3d7020611e566,Attributing Fake Images to GANs: Learning and Analyzing GAN Fingerprints,2019,10.1109/iccv.2019.00765,1811.08180,https://openalex.org/W2991318208,source_attribution,fully_generated,method,reviewed,,reused_audit+abstract,OpenAlex local raw cache,But they also raise challenges to visual forensics and model attribution.,reviewed,,reused_audit+abstract,OpenAlex local raw cache,"For GAN-generated images, we further identify their sources.",reviewed,,reused_audit+abstract,OpenAlex local raw cache,"Recent advances in Generative Adversarial Networks (GANs) have shown increasing success in generating photorealistic images. But they also raise challenges to visual forensics and model attribution. We present the first study of learning GAN fingerprints towards image attribution and using them to classify an image as real or GAN-generated. For GAN-generated images, we further identify their sources. Our experiments show that (1) GANs carry distinct model fingerprints and leave stable fingerprin",reviewed,2026-09-04
paper_id:curated:cd18fc45f8a86a30aaf6,curated:cd18fc45f8a86a30aaf6,Complement Face Forensic Detection and Localization with FacialLandmarks,2019,10.48550/arxiv.1910.05455,1910.05455,https://openalex.org/W2979433881,detection;localization,fully_generated;generative_editing;deepfake,method,reviewed,,reused_audit+abstract,OpenAlex local raw cache,Complement Face Forensic Detection and Localization with FacialLandmarks,reviewed,,reused_audit+abstract,OpenAlex local raw cache,"Lastly, the edited subset is generated from StarGAN and SEFCGAN based on free-form masks.",reviewed,,reused_audit+abstract,OpenAlex local raw cache,"Recently, Generative Adversarial Networks (GANs) and image manipulating methods are becoming more powerful and can produce highly realistic face images beyond human recognition which have raised significant concerns regarding the authenticity of digital media. Although there have been some prior works that tackle face forensic classification problem, it is not trivial to estimate edited locations from classification predictions. In this paper, we propose, to the best of our knowledge, the first ",reviewed,2026-09-04
doi:10.1109/wifs47025.2019.9035107,,Detecting and Simulating Artifacts in GAN Fake Images,2019,10.1109/wifs47025.2019.9035107,1907.06515,https://openalex.org/W3012472557,detection,fully_generated,method,reviewed,,title,https://doi.org/10.1109/wifs47025.2019.9035107,Detecting and Simulating Artifacts in GAN Fake Images,reviewed,,paper_methodology_evaluation,https://arxiv.org/abs/1907.06515,The evaluation detects images generated by GAN pipelines including CycleGAN; the paper does not document a source-image editing task.,reviewed,,paper_methodology_evaluation,https://arxiv.org/abs/1907.06515,The paper proposes AutoGAN artifact simulation and a spectrum-based classifier.,reviewed,2026-09-04
paper_id:curated:60066ef08c2226131085,curated:60066ef08c2226131085,Detecting GAN Generated Fake Images Using Co-Occurrence Matrices,2019,10.2352/issn.2470-1173.2019.5.mwsf-532,1903.06836,https://openalex.org/W2975558816,detection,fully_generated;deepfake,method,reviewed,,reused_audit+abstract,OpenAlex local raw cache,Detecting GAN Generated Fake Images Using Co-Occurrence Matrices,reviewed,,reused_audit+abstract,OpenAlex local raw cache,Detecting GAN Generated Fake Images Using Co-Occurrence Matrices,reviewed,,reused_audit+abstract,OpenAlex local raw cache,"In this paper, we propose a novel approach to detect GAN generated fake images using a combination of co-occurrence matrices and deep learning.",reviewed,2026-09-04
doi:10.1109/mipr.2019.00103,,Do GANs Leave Artificial Fingerprints?,2019,10.1109/mipr.2019.00103,1812.11842,https://openalex.org/W2907295878,detection;source_attribution,fully_generated,analysis_study,reviewed,,abstract,OpenAlex local raw cache,Source identification experiments with several popular GANs show such fingerprints to represent a precious asset for forensic analyses.,reviewed,,abstract,OpenAlex local raw cache,"Unfortunately, realistic GAN-generated images pose serious threats to security, to begin with a possible flood of fake multimedia, and multimedia forensic countermeasures are in urgent need.",reviewed,,abstract,OpenAlex local raw cache,"In this work, we show that each GAN leaves its specific fingerprint in the images it generates, just like real-world cameras mark acquired images with traces of their photo-response non-uniformity pattern.",reviewed,2026-09-04
doi:10.1109/wifs47025.2019.9035099,,Incremental learning for the detection and classification of GAN-generated images,2019,10.1109/wifs47025.2019.9035099,1910.01568,https://openalex.org/W2978778164,detection,fully_generated,method,reviewed,,abstract,OpenAlex local raw cache,Incremental learning for the detection and classification of GAN-generated images,reviewed,,abstract,OpenAlex local raw cache,Incremental learning for the detection and classification of GAN-generated images,reviewed,,abstract,OpenAlex local raw cache,Incremental learning for the detection and classification of GAN-generated images,reviewed,2026-09-04
