queue_id,audit_id,mapping_id,paper_id,paper_title,year,doi,openalex_url,author,current_institution,current_institution_id,raw_affiliation,suggested_canonical_institution,suggested_institution_id,severity,issue_type,reason,recommended_action,finding_status,resolution_action,resolution_note,is_current,created_at,updated_at,resolved_at,resolved_by
institution-review:7631c35599f381911609,institution-consistency:5b03353f17040f128131,mapping:58057f37f9c78a705cc7,curated:885c512e1e964d2ec61f,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,2026,10.1109/tifs.2026.3676657,https://openalex.org/W7140133167,Chong Zhang,Xi'an Jiaotong University,institution:afc29be68ac419be,"Faculty of Electronic and Information Engineering, Xi&#x2019;an Jiaotong University, Xi&#x2019;an, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:4d1e9eeaeb4940d1c17d,institution-consistency:a4fb2f028b3a1d6aef98,mapping:58057f37f9c78a705cc7,curated:885c512e1e964d2ec61f,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,2026,10.1109/tifs.2026.3676657,https://openalex.org/W7140133167,Jingyi Deng,Xi'an Jiaotong University,institution:afc29be68ac419be,"Faculty of Electronic and Information Engineering, Xi&#x2019;an Jiaotong University, Xi&#x2019;an, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:0d4b986ed61f292dbdbc,institution-consistency:2802f7b0cb4d74d7004c,mapping:58057f37f9c78a705cc7,curated:885c512e1e964d2ec61f,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,2026,10.1109/tifs.2026.3676657,https://openalex.org/W7140133167,Shuai Liu,Xi'an Jiaotong University,institution:afc29be68ac419be,"Faculty of Electronic and Information Engineering, Xi&#x2019;an Jiaotong University, Xi&#x2019;an, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:80c7d743c8d453a4c69a,institution-consistency:d671727f86c3c4592b49,mapping:58057f37f9c78a705cc7,curated:885c512e1e964d2ec61f,CLIP-ADA: CLIP-Guided Artifact-Invariant Generalizable Synthetic Image Detection,2026,10.1109/tifs.2026.3676657,https://openalex.org/W7140133167,Zhengyu Zhao,Xi'an Jiaotong University,institution:afc29be68ac419be,"Faculty of Electronic and Information Engineering, Xi&#x2019;an Jiaotong University, Xi&#x2019;an, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:2b5cc68d86c842b37964,institution-consistency:1419b46a0166dac5fda7,mapping:b2ff94faad55f32a8465,curated:3864d12fe8df7b9cb19c,Detecting computer-generated images by using only real images,2025,10.1117/12.3055092,https://openalex.org/W4403972496,Ji Li,Université Grenoble Alpes,institution:ef7c68d6edbab550,"Univ. Grenoble Alpes, CNRS, Grenoble INP, GIPSA-lab, 38000 Grenoble, France",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:83094af47c77044e465e,institution-consistency:7eb29764b2638ddb50c7,mapping:b2ff94faad55f32a8465,curated:3864d12fe8df7b9cb19c,Detecting computer-generated images by using only real images,2025,10.1117/12.3055092,https://openalex.org/W4403972496,Kai Wang,Université Grenoble Alpes,institution:ef7c68d6edbab550,"Univ. Grenoble Alpes, CNRS, Grenoble INP, GIPSA-lab, 38000 Grenoble, France",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:e8af47e7a373f9f47633,institution-consistency:f887f5f5f270440e93aa,mapping:45e9778ff31af0a2c84c,curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,2024,10.1145/3658664.3659652,https://openalex.org/W4399556631,Davide Cozzolino,University of Naples Federico II,institution:d046d2c57bb3a863,"Università degli Studi di Napoli Federico II, Naples, Italy",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:cd9688031499ca87830a,institution-consistency:e0891250815b305fd0e4,mapping:45e9778ff31af0a2c84c,curated:19c7b91816312d2877c9,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,2024,10.1145/3658664.3659652,https://openalex.org/W4399556631,Luisa Verdoliva,University of Naples Federico II,institution:d046d2c57bb3a863,"Università degli Studi di Napoli Federico II, Naples, Italy",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:d316fe1177ead32adc0c,institution-consistency:627c1f9003e58950dab2,mapping:7681dae0d71c2935587c,curated:853c7e2ae5f343438dd5,Did You Use My GAN to Generate Fake? Post-hoc Attribution of GAN Generated Images via Latent Recovery,2022,10.1109/ijcnn55064.2022.9892704,https://openalex.org/W4312387978,Jun Sakuma,RIKEN Center for Advanced Intelligence Project,institution:ccbfeb66fb71797e,"Faculty of Engineering, Information and Systems, University of Tsukuba / RIKEN AIP, Tsukuba, Japan",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:ac06fdfe1c9baf7450c4,institution-consistency:ac6b4338b3e606997502,mapping:b2df8c5c3dcef11ea3b6,curated:d0eec7c4fce8929c295a,Diffusion-Driven Forgery Detection: Distilling Latent Features for Generalized Image Forensics,2026,10.1109/lsp.2026.3687792,https://openalex.org/W7155779262,Kaiwen Qian,Shanghai University of Engineering Science,institution:07ba242d76aafb0e,"School of Computer Engineering and Science, Shanghai University, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:e67319a2cf1072e61101,institution-consistency:7f7342ebb153a3055ef7,mapping:b2df8c5c3dcef11ea3b6,curated:d0eec7c4fce8929c295a,Diffusion-Driven Forgery Detection: Distilling Latent Features for Generalized Image Forensics,2026,10.1109/lsp.2026.3687792,https://openalex.org/W7155779262,Yifan Xu,Shanghai University of Engineering Science,institution:07ba242d76aafb0e,"School of Computer Engineering and Science, Shanghai University, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:f792069e7375a12d8e23,institution-consistency:c2b1454896718419b658,mapping:b2df8c5c3dcef11ea3b6,curated:d0eec7c4fce8929c295a,Diffusion-Driven Forgery Detection: Distilling Latent Features for Generalized Image Forensics,2026,10.1109/lsp.2026.3687792,https://openalex.org/W7155779262,Yuchun Fang,Shanghai University of Engineering Science,institution:07ba242d76aafb0e,"School of Computer Engineering and Science, Shanghai University, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:05e59fc8552a93a6a3c8,institution-consistency:ef14de2ce2a6d415a2f7,mapping:b2df8c5c3dcef11ea3b6,curated:d0eec7c4fce8929c295a,Diffusion-Driven Forgery Detection: Distilling Latent Features for Generalized Image Forensics,2026,10.1109/lsp.2026.3687792,https://openalex.org/W7155779262,Yutao Xu,Shanghai University of Engineering Science,institution:07ba242d76aafb0e,"School of Computer Engineering and Science, Shanghai University, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:49cfe7cb1b171091ef17,institution-consistency:1633eef81885e185ccd4,mapping:8b1782f3c6874825cdd8,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Isabel Guan,The Hong Kong University of Science and Technology,institution:fa80d3c071c298e1,Hong Kong University of Science and Technology,,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T22:22:31+00:00,2026-08-20T13:42:33+00:00,2026-08-20T13:42:33+00:00,queue-sync
institution-review:1ed3789c94bc11d04041,institution-consistency:8e105ee7f0a90d947c2f,mapping:38fe94941e1f73c8b767,curated:8705551f18f94daa53d4,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,2026,10.1109/tdsc.2026.3677794,https://openalex.org/W7140557520,Qianyun Yang,Shandong University of Science and Technology,institution:0e65844051a659b1,"School of Cyber Science and Technology, National Graduate School for Elite Engineers, Shandong University, Qingdao, China | School of Cyber Science and Technology, Shandong University, Qingdao, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,mapping_excluded,Linked mapping is excluded; finding retained as historical audit evidence.,false,2026-07-13T22:22:31+00:00,2026-08-07T20:14:34+00:00,2026-08-07T20:14:34+00:00,mapping-sync
institution-review:d2b2338bc971586eacd1,institution-consistency:9ae1e6fdd496ce827360,mapping:38fe94941e1f73c8b767,curated:8705551f18f94daa53d4,ERASE: Bypassing Collaborative Detection of AI Counterfeit via Comprehensive Artifacts Elimination,2026,10.1109/tdsc.2026.3677794,https://openalex.org/W7140557520,Y. Chen,Shandong University of Science and Technology,institution:0e65844051a659b1,"School of Cyber Science and Technology, National Graduate School for Elite Engineers, Shandong University, Qingdao, China | School of Cyber Science and Technology, Shandong University, Qingdao, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,mapping_excluded,Linked mapping is excluded; finding retained as historical audit evidence.,false,2026-07-13T22:22:31+00:00,2026-08-07T20:14:34+00:00,2026-08-07T20:14:34+00:00,mapping-sync
institution-review:021cb2d9575a95ad141c,institution-consistency:a6a6fbe2b09884f28929,mapping:38ebe8aa01fb879c4361,curated:2117831292318de4cf18,Explainable Artifacts for Synthetic Western Blot Source Attribution,2024,10.1109/wifs61860.2024.10810680,https://openalex.org/W4405845437,Edward J. Delp,Purdue University West Lafayette,institution:312d37d9636306c2,"Purdue University,School of Electrical and Computer Engineering,West Lafayette,IN,USA",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:99c5c5ed380459cacc1b,institution-consistency:a05784a4f7ec131b78b5,mapping:4cd809dd4913fd558a6e,curated:b65aca5f04f1f41ad725,How to Trace Latent Generative Model Generated Images without Artificial Watermark?,2024,10.48550/arxiv.2405.13360,https://openalex.org/W4398795245,Shiqing Ma,University of Massachusetts Amherst,institution:304707b21fcfbd4d,University of Massachusetts at Amherst,,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-13T22:22:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:c742e2fe5942074d7fbd,institution-consistency:2b3a2eca8da2070fbd65,mapping:96a52a5695846d67a4d3,curated:5ceb080eeeacfdf0cb8f,M <sup>2</sup> EA: Multi-VAE Manifold Envelope Alignment for Challenging AI-Generated Image Detection,2026,10.1109/icassp55912.2026.11463215,https://openalex.org/W7155065598,Boyi Sun,Chinese Academy of Sciences,institution:3afb6cc453e0a8d9,"Chinese Academy of Sciences,Institute of Automation","Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,archived,mapping_replaced,Linked mapping now targets another institution; prior finding retained as historical audit evidence.,false,2026-07-13T22:22:31+00:00,2026-07-15T14:07:28+00:00,2026-07-15T14:07:28+00:00,mapping-sync
