mapping_id,paper_id,title,year,doi,openalex_url,institution,institution_id,location_id,institution_authors,author_order,affiliation_order,raw_affiliation,openalex_institution_id,institution_city,institution_country,institution_latitude,institution_longitude,provenance_source,mapping_status,created_at,updated_at
mapping:88ff392716fe0c5b40e6,curated:46773aac10dade5fbd50,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights into Generalization and Failure Modes,2026,10.1007/978-3-032-23347-9_28,https://openalex.org/W7166838909,University of Salerno,institution:d91bdebb133e022b,,Andrea Abate; Carmen Bisogni; Lucia Cimmino; Matteo Polsinelli,,1,"Department of Computer Science, University of Salerno, Via Giovanni Paolo II, 132, 84084, Fisciano, Italy | Department of Information Science and Technology, Pegaso University, Centro Direzionale Isola F2, 80143, Naples, Italy | Department of Management and Innovation Systems, University of Salerno, 84084, Fisciano, Italy",,,,,,manually_confirmed,active,2026-07-12T11:39:35Z,2026-07-29T06:55:21Z
mapping:e1b52f143ff0b6bf97ec,curated:46773aac10dade5fbd50,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights into Generalization and Failure Modes,2026,10.1007/978-3-032-23347-9_28,https://openalex.org/W7166838909,Pegaso University,institution:e7cbd84466f9202b,,Lucia Cimmino,,2,"Department of Computer Science, University of Salerno, Via Giovanni Paolo II, 132, 84084, Fisciano, Italy | Department of Information Science and Technology, Pegaso University, Centro Direzionale Isola F2, 80143, Naples, Italy",,,,,,manually_confirmed,active,2026-07-12T11:39:35Z,2026-07-29T06:55:47Z
mapping:05c318159dde72439ca3,curated:46773aac10dade5fbd50,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights into Generalization and Failure Modes,2026,10.1007/978-3-032-23347-9_28,https://openalex.org/W7166838909,Link Campus University,institution:ab1c5fd351e72f37,,Chiara Pero,,3,"Department of Human Sciences, Link Campus University, 00165, Rome, Italy",,,,,,manually_confirmed,active,2026-07-12T11:39:35Z,2026-07-29T06:56:20Z
mapping:6c20cdd41af5f807c4b5,curated:0895eb11a7610f3973da,Cover-Source Mismatch in Deepfake Detection: A Systematic Study,2026,10.1145/3785353.3815097,https://openalex.org/W7164884130,Czech Technical University in Prague,institution:3d7a55d07b650cfa,,Jan Franců; Milan Papež; Tomáš Pevný,first; middle; last,1,"Faculty of Electrical Engineering, Czech Technical University, Prague, Czech Republic",https://openalex.org/I44504214,,CZ,,,publisher affiliation,active,2026-07-12T11:46:30Z,2026-08-26T19:00:00Z
mapping:40ef105c53ff95a58693,curated:6f55b599c4d1588c62f7,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,2026,10.1109/lsp.2026.3710437,https://openalex.org/W7167493723,Fujian University of Technology,institution:c3227ed71ef6fcd8,,Shaowei Weng; Rui Li,,1,"Fujian Provincial Key Laboratory of Big Data Mining and Applications, Fujian University of Technology, Fuzhou, China | School of Computer Science and Mathematics, Fujian University of Technology, Fuzhou, China",,,,,,manually_confirmed,active,2026-07-12T11:49:00Z,2026-07-29T07:00:14Z
mapping:cbfbce783e85292f8bbe,curated:6f55b599c4d1588c62f7,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,2026,10.1109/lsp.2026.3710437,https://openalex.org/W7167493723,Beijing Institute of Graphic Communication,institution:9cd15ab643d7131f,,Lifang Yu,,2,"Department of Information Engineering, Beijing Institute of Graphic Communication, Beijing, China",,,,,,manually_confirmed,active,2026-07-12T11:49:00Z,2026-07-29T07:01:47Z
mapping:21c6265e24d2d37c8341,curated:6f55b599c4d1588c62f7,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,2026,10.1109/lsp.2026.3710437,https://openalex.org/W7167493723,Hunan University,institution:be8fe6da68f67876,,Gaobo Yang,,3,"School of Computer, Hunan University, Changsha, China",,,,,,manually_confirmed,active,2026-07-12T11:49:00Z,2026-07-29T07:01:39Z
mapping:f1d935f20af9e2def71d,curated:6f55b599c4d1588c62f7,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,2026,10.1109/lsp.2026.3710437,https://openalex.org/W7167493723,Changsha University,institution:48be4a3c2949fee3,,Gaobo Yang,middle,1,"School of Computer, Hunan University, Changsha, China",https://openalex.org/I198357462,,CN,,,OpenAlex authorships,excluded,2026-07-12T11:49:00Z,2026-07-13T23:25:34Z
mapping:f264e97942d50cc945a0,curated:6f55b599c4d1588c62f7,DTBF: Combining Local Statistical Artifacts and Concept Alignment for Synthetic Image Detection,2026,10.1109/lsp.2026.3710437,https://openalex.org/W7167493723,Swinburne University of Technology,institution:3ac6dbcc618a5a6f,,Pei‐Wei Tsai,,4,"Department of Computing Technologies, Swinburne University of Technology, Melbourne VIC, Australia",,,,,,manually_confirmed,active,2026-07-12T11:49:00Z,2026-07-29T07:01:29Z
mapping:7bd7366c95bbd332d511,curated:b08c8cdd637cf7f65d18,AI-Generated Image Detection Based on the Most Suspicious Patch,2026,10.1007/978-981-92-1947-6_34,https://openalex.org/W7165747150,Tianjin University of Science and Technology,institution:2bec96b8d2c54388,,Hang Gao,,1,"College of Artificial Intelligence, Tianjin University of Science and Technology, Tianjin, 300457, China",,,,,,manually_confirmed,active,2026-07-12T11:51:05Z,2026-07-29T06:58:45Z
mapping:a9860ebd914d31035a5c,curated:b08c8cdd637cf7f65d18,AI-Generated Image Detection Based on the Most Suspicious Patch,2026,10.1007/978-981-92-1947-6_34,https://openalex.org/W7165747150,Nankai University,institution:70f74652d14cacde,,Mengting Hu; Tiegang Gao,,2,"College of Software, Nankai University, Tianjin, 300350, China",,,,,,manually_confirmed,active,2026-07-12T11:51:05Z,2026-07-29T06:58:30Z
mapping:2343af945088322ee313,curated:9ae6e4e3816daa7e1650,ForgeryMoE: Mixture of Experts for Image Forgery Detection under JPEG Compression,2026,10.1145/3805622.3810810,https://openalex.org/W7164804110,Beijing University of Posts and Telecommunications,institution:1502cb7c96ae3095,,Dan Wu; Kang Yang; Min Ren; Zhaofeng He,first; middle; middle; last,1,"Beijing University of Posts and Telecommunications, beijing, China",https://openalex.org/I139759216,,CN,,,OpenAlex authorships,active,2026-07-12T11:52:42Z,2026-07-12T11:52:42Z
mapping:038837bb4881b8bbae7a,curated:9ae6e4e3816daa7e1650,ForgeryMoE: Mixture of Experts for Image Forgery Detection under JPEG Compression,2026,10.1145/3805622.3810810,https://openalex.org/W7164804110,Beijing Normal University,institution:924e1e0e9723b423,,Saihui Hou,middle,2,"Beijing Normal University, beijing, China",https://openalex.org/I25254941,,CN,,,OpenAlex authorships,active,2026-07-12T11:52:42Z,2026-07-12T11:52:42Z
mapping:457e9e85050e4ece4e76,curated:9ae6e4e3816daa7e1650,ForgeryMoE: Mixture of Experts for Image Forgery Detection Under JPEG Compression,2026,10.1145/3805622.3810810,https://openalex.org/W7164804110,"Institute of Artificial Intelligence (TeleAI), China Telecom",institution:a1ff6f7123083db9,location:a1ff6f7123083db9bbd1,Jian Zhao,,3,"Institute of Artificial Intelligence, beijing, China",,Beijing,China,39.9439,116.3526,manually_confirmed,active,2026-07-12T11:52:42Z,2026-08-26T21:34:43Z
mapping:cfa5314dd9fe4a5141c4,curated:9a95c96ee1d20e56c56d,Spatial flatness-curvature mask driven generalized detection of synthetic images,2026,10.1016/j.patrec.2026.04.022,https://openalex.org/W7155528736,"Indian Institute of Engineering Science and Technology, Shibpur",institution:4269181ef8bd7d6e,,Tanusree Ghosh; Ruchira Naskar,first; last,1,"Department of Information Technology, Indian Institute of Engineering Science and Technology, Shibpur, India",https://openalex.org/I98365261,,IN,,,OpenAlex authorships,needs_review,2026-07-12T11:57:28Z,2026-07-12T11:57:28Z
mapping:11c40a92af52a2443738,curated:c87f234ea256991903e1,Dissect and Prune: Enhancing Robustness in AI-Generated Image Detection,2026,10.48550/arxiv.2606.10309,https://openalex.org/W7164168158,Korea AI Safety Institute (AISI),institution:696e90c102571ea3,,Dahye Kim; Jaehyun Choi; Hyun Seok Seong; Seongho Kim; Donghun Lee; Sungwon Yi; Jang-Ho Choi,,1,"Korea AI Safety Institute (AISI), ETRI, Seongnam, South Korea",,,,,,,active,2026-07-12T21:05:22Z,2026-07-12T21:47:33Z
mapping:eb0cf90aeea6b3fbd05d,curated:c87f234ea256991903e1,Dissect and Prune: Enhancing Robustness in AI-Generated Image Detection,2026,10.48550/arxiv.2606.10309,https://openalex.org/W7164168158,Sungkyunkwan University,institution:e80b94c605da24ce,,Hyun Seok Seong,,2,"Department of Artificial Intelligence, Sungkyunkwan University, Suwon, South Korea",,,,,,,active,2026-07-12T21:06:05Z,2026-07-12T21:06:05Z
mapping:691e94ea9e61d65691d6,curated:7ed4e932c4dac57d0136,DGS-Net: Distillation-Guided Gradient Surgery for CLIP Fine-Tuning in AI-Generated Image Detection,2026,10.48550/arxiv.2511.13108,https://openalex.org/W4416361369,Nanjing University of Information Science and Technology,institution:0af8b0b3be8e7963,,Jiazhen Yan; Ziqiang Li; Boyu Wang; Ziwen He; Zhangjie Fu,,1,"School of Computer Science, Nanjing University of Information Science and Technology",,,,,,,active,2026-07-12T21:07:26Z,2026-07-12T21:07:26Z
mapping:9f33e5fd6ace8df181df,curated:7ed4e932c4dac57d0136,DGS-Net: Distillation-Guided Gradient Surgery for CLIP Fine-Tuning in AI-Generated Image Detection,2026,10.48550/arxiv.2511.13108,https://openalex.org/W4416361369,University of Macau,institution:53e6219d595780e3,,Fan Wang,,2,University of Macau,,,,,,,active,2026-07-12T21:07:58Z,2026-07-12T21:07:58Z
mapping:49253d880847ebba366a,curated:246f07c81b9f91e527eb,IncreFA: Breaking the Static Wall of Generative Model Attribution,2026,,https://openalex.org/W7155451413,Beijing University of Posts and Telecommunications,institution:1502cb7c96ae3095,,Haotian Qin; Dongliang Chang; Yueying Gao; Zhanyu Ma,1; 2; 3; 5,1,"School of Artificial Intelligence, Beijing University of Posts and Telecommunications, China",,,,,,Visually verified formal publication: https://openaccess.thecvf.com/content/CVPR2026/papers/Qin_IncreFA_Breaking_the_Static_Wall_of_Generative_Model_Attribution_CVPR_2026_paper.pdf,active,2026-07-12T21:09:15Z,2026-08-27T18:50:25.724845Z
mapping:eafafaf4180a2400a7d2,curated:246f07c81b9f91e527eb,IncreFA: Breaking the Static Wall of Generative Model Attribution,2026,,https://openalex.org/W7155451413,Tsinghua University,institution:4ae45b121fe12e9c,,Lei Chen,4,2,"Tsinghua University, China",,,,,,Visually verified formal publication: https://openaccess.thecvf.com/content/CVPR2026/papers/Qin_IncreFA_Breaking_the_Static_Wall_of_Generative_Model_Attribution_CVPR_2026_paper.pdf,active,2026-07-12T21:09:41Z,2026-08-27T18:50:25.724859Z
mapping:b604ee5eb2afb3ce4762,curated:a570863c3a6ac227b56c,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,2026,10.48550/arxiv.2605.21207,https://openalex.org/W7162011903,Jinan University,institution:8632718a2c1444c6,,Xiaoyu Zhou; Peipeng Yu; Chong Cheng; Zhihua Xia,,1,"College of Cyber Security, Jinan University, Guangzhou, China",,,,,,,active,2026-07-12T21:23:25Z,2026-07-12T21:23:25Z
mapping:ae746b3b0e26560ce931,curated:a570863c3a6ac227b56c,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,2026,10.48550/arxiv.2605.21207,https://openalex.org/W7162011903,University of Florence,institution:42fcf4ae44e1a706,,Jianwei Fei,,2,"Department of Information Engineering, University of Florence, Florence, Italy",,,,,,,active,2026-07-12T21:23:51Z,2026-07-12T21:23:51Z
mapping:86211d090f31f84cc6c5,curated:a570863c3a6ac227b56c,PGC: Peak-Guided Calibration for Generalizable AI-Generated Image Detection,2026,10.48550/arxiv.2605.21207,https://openalex.org/W7162011903,Guangdong University of Technology,institution:8fe72087521e285a,,Jingchang Xie,,3,"School of Integrated Circuits, Guangdong University of Technology, Guangzhou, China",,,,,,,active,2026-07-12T21:24:10Z,2026-07-12T21:24:10Z
mapping:fae8129e624ca8734ea6,curated:e9594b5466110ca009aa,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,2026,10.1109/mmul.2026.3710370,https://openalex.org/W7167505904,Grenoble INP,institution:475fa3f7d32d5d27,,Thai Ngoc Toan Truong; Ji Li; Kai Wang,first; middle; last,1,"GIPSA-lab, Univ. Grenoble Alpes, CNRS, Grenoble INP, Grenoble, France",https://openalex.org/I106785703,,FR,,,OpenAlex authorships,needs_review,2026-07-13T18:24:32Z,2026-07-22T00:39:23Z
mapping:b0dd310106e324386a22,curated:e9594b5466110ca009aa,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,2026,10.1109/mmul.2026.3710370,https://openalex.org/W7167505904,French National Centre for Scientific Research,institution:29645bb566fcd576,,Thai Ngoc Toan Truong; Ji Li; Kai Wang,first; middle; last,2,"GIPSA-lab, Univ. Grenoble Alpes, CNRS, Grenoble INP, Grenoble, France",https://openalex.org/I1294671590,,FR,,,OpenAlex authorships,active,2026-07-13T18:24:32Z,2026-07-13T18:24:32Z
mapping:3599c04ef4c52fdf6d39,curated:e9594b5466110ca009aa,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,2026,10.1109/mmul.2026.3710370,https://openalex.org/W7167505904,GIPSA-Lab,institution:ab37cf6fbc2c38dd,,Thai Ngoc Toan Truong; Ji Li; Kai Wang,first; middle; last,3,"GIPSA-lab, Univ. Grenoble Alpes, CNRS, Grenoble INP, Grenoble, France",https://openalex.org/I4210124956,,FR,,,OpenAlex authorships,needs_review,2026-07-13T18:24:32Z,2026-07-13T18:24:32Z
mapping:a3bb578a9c5bcbf2fafd,curated:e9594b5466110ca009aa,Toward Generalizable AI-Generated Image Detection with a New Realistic Dataset: Performance Evaluation and Improvement,2026,10.1109/mmul.2026.3710370,https://openalex.org/W7167505904,Université Grenoble Alpes,institution:ef7c68d6edbab550,,Thai Ngoc Toan Truong; Ji Li; Kai Wang,first; middle; last,4,"GIPSA-lab, Univ. Grenoble Alpes, CNRS, Grenoble INP, Grenoble, France",https://openalex.org/I899635006,,FR,,,OpenAlex authorships,active,2026-07-13T18:24:32Z,2026-07-13T18:24:32Z
mapping:57e4f2b9ca85dd18f608,curated:8ebf01a335c20fdc902d,Fake Detection Based on Balanced Attention and Information Guidance for Collaborative Image Processing Tasks,2026,10.1109/cscwd68734.2026.11582378,https://openalex.org/W7167478990,Xinjiang University,institution:4955c30e161b66f8,,Jia Wang; Qian Luo,1; 2,1,"Xinjiang University,School of Computer Science and Technology",https://openalex.org/I96908189,,CN,,,https://api.crossref.org/works/10.1109/cscwd68734.2026.11582378,active,2026-07-13T18:29:51Z,2026-08-30T12:00:00Z
mapping:a3239f5fde67aa8f168c,curated:8ebf01a335c20fdc902d,Fake Detection Based on Balanced Attention and Information Guidance for Collaborative Image Processing Tasks,2026,10.1109/cscwd68734.2026.11582378,https://openalex.org/W7167478990,Incheon National University,institution:c49f954847b969c5,,Jeon Gwanggil,3,2,"Incheon National University,College of Information Technology,Incheon,Korea,22012",https://openalex.org/I146429904,,KR,,,https://api.crossref.org/works/10.1109/cscwd68734.2026.11582378,active,2026-07-13T18:29:51Z,2026-08-30T12:00:00Z
mapping:286d048c68d08799ac12,curated:b31395a72552920109fa,The PRISM benchmark: PhotoRealistic Image Synthesis and Manipulation to detect generated images,2026,10.1016/j.cviu.2026.104826,https://openalex.org/W7163407289,University of Bologna,institution:e73ae6a6d6ff3735,,Filippo Bartolucci; Samuele Salti; Giuseppe Lisanti,first; middle; last,1,"Alma Mater Studiorum, University of Bologna, Bologna, Italy | University of Bologna, Department of Computer Science and Engineering, Italy",https://openalex.org/I9360294,,IT,,,OpenAlex authorships,active,2026-07-13T18:31:00Z,2026-07-13T18:31:00Z
mapping:2aed8b592552129da1bd,curated:ab6b43e21ae47dadafe0,Dual Frequency Branch Framework With Reconstructed Sliding Windows Attention for AI-Generated Image Detection,2026,10.1109/tifs.2026.3664000,https://openalex.org/W7128716584,Nanjing University of Information Science and Technology,institution:0af8b0b3be8e7963,,Jiazhen Yan; Ziqiang Li; Fan Wang; Ziwen He; Zhangjie Fu,first; middle; middle; middle; last,1,"Engineering Research Center of Digital Forensics, Ministry of Education, Nanjing University of Information Science and Technology, Nanjing, China",https://openalex.org/I200845125,,CN,,,OpenAlex authorships,active,2026-07-13T18:33:16Z,2026-07-13T18:33:16Z
mapping:5e6897139421f5c4f1c2,curated:75b4ab2d95e995615ae2,Quality-Guided Forgery Adapter for Generalizable AIGC Image Detection,2026,10.1109/tifs.2026.3698571,https://openalex.org/W7163057035,Great Bay University,institution:c33f0550d2263d47,,Jun Wang; Zitong Yu; Chaomeng Chen,,1,"School of Computing and Information Technology and the Great Bay Institute for Advanced Study (GBIAS), Great Bay University, Dongguan, China",,,,,,manually_confirmed,active,2026-07-13T18:36:04Z,2026-08-16T14:42:59Z
mapping:6d5f4147125130e5db17,curated:75b4ab2d95e995615ae2,Quality-Guided Forgery Adapter for Generalizable AIGC Image Detection,2026,10.1109/tifs.2026.3698571,https://openalex.org/W7163057035,Shandong Normal University,institution:39263f3dbe1e47f9,,Lingchen Gu; Wenbo Wan,,2,"School of Information Science and Engineering, Shandong Normal University, Jinan, China",,,,,,manually_confirmed,active,2026-07-13T18:36:04Z,2026-08-16T13:43:39Z
mapping:904d2397662f812a99c4,curated:75b4ab2d95e995615ae2,Quality-Guided Forgery Adapter for Generalizable AIGC Image Detection,2026,10.1109/tifs.2026.3698571,https://openalex.org/W7163057035,University of Macau,institution:53e6219d595780e3,,Jiantao Zhou,middle,3,"Department of Computer and Information Science, State Key Laboratory of Internet of Things for Smart City, University of Macau, Taipa, Macau, China",https://openalex.org/I204512498,,MO,,,OpenAlex authorships,active,2026-07-13T18:36:04Z,2026-07-13T18:36:04Z
